Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
VER,Red Bull Racing,1.0,0 days 00:01:45.670000,MEDIUM,1.0,1.0,1.0,105.67,2023,Las Vegas
VER,Red Bull Racing,2.0,0 days 00:02:13.011000,MEDIUM,2.0,1.0,1.0,133.011,2023,Las Vegas
VER,Red Bull Racing,3.0,0 days 00:01:49.988000,MEDIUM,3.0,1.0,1.0,109.988,2023,Las Vegas
VER,Red Bull Racing,7.0,0 days 00:01:40.785000,MEDIUM,7.0,1.0,1.0,100.785,2023,Las Vegas
VER,Red Bull Racing,8.0,0 days 00:01:40.142000,MEDIUM,8.0,1.0,1.0,100.142,2023,Las Vegas
VER,Red Bull Racing,9.0,0 days 00:01:39.669000,MEDIUM,9.0,1.0,1.0,99.669,2023,Las Vegas
VER,Red Bull Racing,10.0,0 days 00:01:39.484000,MEDIUM,10.0,1.0,1.0,99.484,2023,Las Vegas
VER,Red Bull Racing,11.0,0 days 00:01:38.763000,MEDIUM,11.0,1.0,1.0,98.763,2023,Las Vegas
VER,Red Bull Racing,12.0,0 days 00:01:38.773000,MEDIUM,12.0,1.0,1.0,98.773,2023,Las Vegas
VER,Red Bull Racing,13.0,0 days 00:01:38.759000,MEDIUM,13.0,1.0,1.0,98.759,2023,Las Vegas
VER,Red Bull Racing,14.0,0 days 00:01:38.942000,MEDIUM,14.0,1.0,1.0,98.942,2023,Las Vegas
VER,Red Bull Racing,15.0,0 days 00:01:39.477000,MEDIUM,15.0,1.0,1.0,99.477,2023,Las Vegas
VER,Red Bull Racing,16.0,0 days 00:01:44.727000,MEDIUM,16.0,1.0,2.0,104.727,2023,Las Vegas
VER,Red Bull Racing,17.0,0 days 00:02:02.018000,HARD,1.0,2.0,10.0,122.018,2023,Las Vegas
VER,Red Bull Racing,18.0,0 days 00:01:38.348000,HARD,2.0,2.0,9.0,98.348,2023,Las Vegas
VER,Red Bull Racing,19.0,0 days 00:01:38.335000,HARD,3.0,2.0,9.0,98.335,2023,Las Vegas
VER,Red Bull Racing,20.0,0 days 00:01:39.611000,HARD,4.0,2.0,8.0,99.611,2023,Las Vegas
VER,Red Bull Racing,21.0,0 days 00:01:37.880000,HARD,5.0,2.0,7.0,97.88,2023,Las Vegas
VER,Red Bull Racing,22.0,0 days 00:01:38.605000,HARD,6.0,2.0,7.0,98.605,2023,Las Vegas
VER,Red Bull Racing,23.0,0 days 00:01:37.988000,HARD,7.0,2.0,6.0,97.988,2023,Las Vegas
VER,Red Bull Racing,24.0,0 days 00:01:38.482000,HARD,8.0,2.0,5.0,98.482,2023,Las Vegas
VER,Red Bull Racing,25.0,0 days 00:01:38.943000,HARD,9.0,2.0,4.0,98.943,2023,Las Vegas
VER,Red Bull Racing,26.0,0 days 00:01:53.326000,HARD,10.0,2.0,4.0,113.326,2023,Las Vegas
VER,Red Bull Racing,29.0,0 days 00:01:40.938000,HARD,3.0,3.0,5.0,100.938,2023,Las Vegas
VER,Red Bull Racing,30.0,0 days 00:01:38.469000,HARD,4.0,3.0,5.0,98.469,2023,Las Vegas
VER,Red Bull Racing,31.0,0 days 00:01:37.748000,HARD,5.0,3.0,4.0,97.748,2023,Las Vegas
VER,Red Bull Racing,32.0,0 days 00:01:36.603000,HARD,6.0,3.0,4.0,96.603,2023,Las Vegas
VER,Red Bull Racing,33.0,0 days 00:01:36.596000,HARD,7.0,3.0,3.0,96.596,2023,Las Vegas
VER,Red Bull Racing,34.0,0 days 00:01:36.359000,HARD,8.0,3.0,3.0,96.359,2023,Las Vegas
VER,Red Bull Racing,35.0,0 days 00:01:36.239000,HARD,9.0,3.0,3.0,96.239,2023,Las Vegas
VER,Red Bull Racing,36.0,0 days 00:01:36.276000,HARD,10.0,3.0,2.0,96.276,2023,Las Vegas
VER,Red Bull Racing,37.0,0 days 00:01:36.660000,HARD,11.0,3.0,1.0,96.66,2023,Las Vegas
VER,Red Bull Racing,38.0,0 days 00:01:36.100000,HARD,12.0,3.0,1.0,96.1,2023,Las Vegas
VER,Red Bull Racing,39.0,0 days 00:01:35.938000,HARD,13.0,3.0,1.0,95.938,2023,Las Vegas
VER,Red Bull Racing,40.0,0 days 00:01:35.997000,HARD,14.0,3.0,1.0,95.997,2023,Las Vegas
VER,Red Bull Racing,41.0,0 days 00:01:35.920000,HARD,15.0,3.0,1.0,95.92,2023,Las Vegas
VER,Red Bull Racing,42.0,0 days 00:01:36.212000,HARD,16.0,3.0,1.0,96.212,2023,Las Vegas
VER,Red Bull Racing,43.0,0 days 00:01:35.983000,HARD,17.0,3.0,1.0,95.983,2023,Las Vegas
VER,Red Bull Racing,44.0,0 days 00:01:35.614000,HARD,18.0,3.0,1.0,95.614,2023,Las Vegas
VER,Red Bull Racing,45.0,0 days 00:01:35.867000,HARD,19.0,3.0,1.0,95.867,2023,Las Vegas
VER,Red Bull Racing,46.0,0 days 00:01:35.896000,HARD,20.0,3.0,1.0,95.896,2023,Las Vegas
VER,Red Bull Racing,47.0,0 days 00:01:35.879000,HARD,21.0,3.0,1.0,95.879,2023,Las Vegas
VER,Red Bull Racing,48.0,0 days 00:01:36.497000,HARD,22.0,3.0,1.0,96.497,2023,Las Vegas
VER,Red Bull Racing,49.0,0 days 00:01:36.950000,HARD,23.0,3.0,1.0,96.95,2023,Las Vegas
VER,Red Bull Racing,50.0,0 days 00:01:37.637000,HARD,24.0,3.0,1.0,97.637,2023,Las Vegas
GAS,Alpine,1.0,0 days 00:01:50.543000,MEDIUM,1.0,1.0,4.0,110.543,2023,Las Vegas
