Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
VER,Red Bull Racing,1.0,0 days 00:01:31.585000,SOFT,1.0,1.0,1.0,91.585,2023,Netherlands
VER,Red Bull Racing,2.0,0 days 00:01:49.972000,SOFT,2.0,1.0,2.0,109.972,2023,Netherlands
VER,Red Bull Racing,3.0,0 days 00:01:48.658000,INTERMEDIATE,1.0,2.0,5.0,108.658,2023,Netherlands
VER,Red Bull Racing,4.0,0 days 00:01:25.251000,INTERMEDIATE,2.0,2.0,4.0,85.251,2023,Netherlands
VER,Red Bull Racing,5.0,0 days 00:01:23.461000,INTERMEDIATE,3.0,2.0,4.0,83.461,2023,Netherlands
VER,Red Bull Racing,6.0,0 days 00:01:22.503000,INTERMEDIATE,4.0,2.0,3.0,82.503,2023,Netherlands
VER,Red Bull Racing,7.0,0 days 00:01:22.116000,INTERMEDIATE,5.0,2.0,2.0,82.116,2023,Netherlands
VER,Red Bull Racing,8.0,0 days 00:01:23.232000,INTERMEDIATE,6.0,2.0,2.0,83.232,2023,Netherlands
VER,Red Bull Racing,9.0,0 days 00:01:23.313000,INTERMEDIATE,7.0,2.0,2.0,83.313,2023,Netherlands
VER,Red Bull Racing,10.0,0 days 00:01:23.698000,INTERMEDIATE,8.0,2.0,2.0,83.698,2023,Netherlands
VER,Red Bull Racing,11.0,0 days 00:01:27.017000,INTERMEDIATE,9.0,2.0,2.0,87.017,2023,Netherlands
VER,Red Bull Racing,12.0,0 days 00:01:38.034000,SOFT,1.0,3.0,2.0,98.034,2023,Netherlands
VER,Red Bull Racing,13.0,0 days 00:01:18.775000,SOFT,2.0,3.0,1.0,78.775,2023,Netherlands
VER,Red Bull Racing,14.0,0 days 00:01:17.550000,SOFT,3.0,3.0,1.0,77.55,2023,Netherlands
VER,Red Bull Racing,15.0,0 days 00:01:16.930000,SOFT,4.0,3.0,1.0,76.93,2023,Netherlands
VER,Red Bull Racing,16.0,0 days 00:01:26.915000,SOFT,5.0,3.0,1.0,86.915,2023,Netherlands
VER,Red Bull Racing,17.0,0 days 00:02:02.217000,SOFT,6.0,3.0,1.0,122.217,2023,Netherlands
VER,Red Bull Racing,18.0,0 days 00:02:08.315000,SOFT,7.0,3.0,1.0,128.315,2023,Netherlands
VER,Red Bull Racing,19.0,0 days 00:01:59.845000,SOFT,8.0,3.0,1.0,119.845,2023,Netherlands
VER,Red Bull Racing,20.0,0 days 00:01:55.257000,SOFT,9.0,3.0,1.0,115.257,2023,Netherlands
VER,Red Bull Racing,21.0,0 days 00:02:07.622000,SOFT,10.0,3.0,1.0,127.622,2023,Netherlands
VER,Red Bull Racing,22.0,0 days 00:01:16.305000,SOFT,11.0,3.0,1.0,76.305,2023,Netherlands
VER,Red Bull Racing,23.0,0 days 00:01:16.085000,SOFT,12.0,3.0,1.0,76.085,2023,Netherlands
VER,Red Bull Racing,24.0,0 days 00:01:15.783000,SOFT,13.0,3.0,1.0,75.783,2023,Netherlands
VER,Red Bull Racing,25.0,0 days 00:01:15.664000,SOFT,14.0,3.0,1.0,75.664,2023,Netherlands
VER,Red Bull Racing,26.0,0 days 00:01:15.659000,SOFT,15.0,3.0,1.0,75.659,2023,Netherlands
VER,Red Bull Racing,27.0,0 days 00:01:15.681000,SOFT,16.0,3.0,1.0,75.681,2023,Netherlands
VER,Red Bull Racing,28.0,0 days 00:01:15.499000,SOFT,17.0,3.0,1.0,75.499,2023,Netherlands
VER,Red Bull Racing,29.0,0 days 00:01:15.374000,SOFT,18.0,3.0,1.0,75.374,2023,Netherlands
VER,Red Bull Racing,30.0,0 days 00:01:15.510000,SOFT,19.0,3.0,1.0,75.51,2023,Netherlands
VER,Red Bull Racing,31.0,0 days 00:01:15.561000,SOFT,20.0,3.0,1.0,75.561,2023,Netherlands
VER,Red Bull Racing,32.0,0 days 00:01:15.414000,SOFT,21.0,3.0,1.0,75.414,2023,Netherlands
VER,Red Bull Racing,33.0,0 days 00:01:15.342000,SOFT,22.0,3.0,1.0,75.342,2023,Netherlands
VER,Red Bull Racing,34.0,0 days 00:01:15.272000,SOFT,23.0,3.0,1.0,75.272,2023,Netherlands
VER,Red Bull Racing,35.0,0 days 00:01:15.275000,SOFT,24.0,3.0,1.0,75.275,2023,Netherlands
VER,Red Bull Racing,36.0,0 days 00:01:15.221000,SOFT,25.0,3.0,1.0,75.221,2023,Netherlands
VER,Red Bull Racing,37.0,0 days 00:01:15.167000,SOFT,26.0,3.0,1.0,75.167,2023,Netherlands
VER,Red Bull Racing,38.0,0 days 00:01:15.071000,SOFT,27.0,3.0,1.0,75.071,2023,Netherlands
VER,Red Bull Racing,39.0,0 days 00:01:15.193000,SOFT,28.0,3.0,1.0,75.193,2023,Netherlands
VER,Red Bull Racing,40.0,0 days 00:01:15.132000,SOFT,29.0,3.0,1.0,75.132,2023,Netherlands
VER,Red Bull Racing,41.0,0 days 00:01:15.306000,SOFT,30.0,3.0,1.0,75.306,2023,Netherlands
VER,Red Bull Racing,42.0,0 days 00:01:15.333000,SOFT,31.0,3.0,1.0,75.333,2023,Netherlands
VER,Red Bull Racing,43.0,0 days 00:01:15.366000,SOFT,32.0,3.0,1.0,75.366,2023,Netherlands
VER,Red Bull Racing,44.0,0 days 00:01:15.593000,SOFT,33.0,3.0,1.0,75.593,2023,Netherlands
VER,Red Bull Racing,45.0,0 days 00:01:15.559000,SOFT,34.0,3.0,1.0,75.559,2023,Netherlands
VER,Red Bull Racing,46.0,0 days 00:01:15.510000,SOFT,35.0,3.0,1.0,75.51,2023,Netherlands
VER,Red Bull Racing,47.0,0 days 00:01:15.575000,SOFT,36.0,3.0,1.0,75.575,2023,Netherlands
VER,Red Bull Racing,48.0,0 days 00:01:15.408000,SOFT,37.0,3.0,1.0,75.408,2023,Netherlands
VER,Red Bull Racing,49.0,0 days 00:01:18.531000,SOFT,38.0,3.0,1.0,78.531,2023,Netherlands
VER,Red Bull Racing,50.0,0 days 00:01:32.004000,SOFT,2.0,4.0,1.0,92.004,2023,Netherlands
VER,Red Bull Racing,51.0,0 days 00:01:13.941000,SOFT,3.0,4.0,1.0,73.941,2023,Netherlands
VER,Red Bull Racing,52.0,0 days 00:01:14.282000,SOFT,4.0,4.0,1.0,74.282,2023,Netherlands
VER,Red Bull Racing,53.0,0 days 00:01:14.272000,SOFT,5.0,4.0,1.0,74.272,2023,Netherlands
VER,Red Bull Racing,54.0,0 days 00:01:14.256000,SOFT,6.0,4.0,1.0,74.256,2023,Netherlands
VER,Red Bull Racing,55.0,0 days 00:01:14.415000,SOFT,7.0,4.0,1.0,74.415,2023,Netherlands
VER,Red Bull Racing,56.0,0 days 00:01:14.410000,SOFT,8.0,4.0,1.0,74.41,2023,Netherlands
VER,Red Bull Racing,57.0,0 days 00:01:14.096000,SOFT,9.0,4.0,1.0,74.096,2023,Netherlands
VER,Red Bull Racing,58.0,0 days 00:01:13.889000,SOFT,10.0,4.0,1.0,73.889,2023,Netherlands
VER,Red Bull Racing,59.0,0 days 00:01:13.943000,SOFT,11.0,4.0,1.0,73.943,2023,Netherlands
VER,Red Bull Racing,60.0,0 days 00:01:14.502000,SOFT,12.0,4.0,1.0,74.502,2023,Netherlands
VER,Red Bull Racing,61.0,0 days 00:01:24.682000,SOFT,13.0,4.0,1.0,84.682,2023,Netherlands
VER,Red Bull Racing,62.0,0 days 00:01:42.950000,INTERMEDIATE,13.0,5.0,1.0,102.95,2023,Netherlands
VER,Red Bull Racing,63.0,0 days 00:01:32.568000,INTERMEDIATE,14.0,5.0,1.0,92.568,2023,Netherlands
VER,Red Bull Racing,64.0,0 days 00:02:25.016000,WET,1.0,6.0,1.0,145.016,2023,Netherlands
VER,Red Bull Racing,66.0,0 days 00:02:18.023000,INTERMEDIATE,6.0,7.0,1.0,138.023,2023,Netherlands
VER,Red Bull Racing,67.0,0 days 00:01:25.536000,INTERMEDIATE,7.0,7.0,1.0,85.536,2023,Netherlands
VER,Red Bull Racing,68.0,0 days 00:01:22.867000,INTERMEDIATE,8.0,7.0,1.0,82.867,2023,Netherlands
VER,Red Bull Racing,69.0,0 days 00:01:21.759000,INTERMEDIATE,9.0,7.0,1.0,81.759,2023,Netherlands
VER,Red Bull Racing,70.0,0 days 00:01:20.865000,INTERMEDIATE,10.0,7.0,1.0,80.865,2023,Netherlands
VER,Red Bull Racing,71.0,0 days 00:01:21.024000,INTERMEDIATE,11.0,7.0,1.0,81.024,2023,Netherlands
