Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
VER,Red Bull Racing,1.0,0 days 00:01:25.653000,MEDIUM,1.0,1.0,1.0,85.653,2023,Mexico
VER,Red Bull Racing,2.0,0 days 00:01:23.859000,MEDIUM,2.0,1.0,1.0,83.859,2023,Mexico
VER,Red Bull Racing,3.0,0 days 00:01:23.573000,MEDIUM,3.0,1.0,1.0,83.573,2023,Mexico
VER,Red Bull Racing,4.0,0 days 00:01:23.708000,MEDIUM,4.0,1.0,1.0,83.708,2023,Mexico
VER,Red Bull Racing,5.0,0 days 00:01:44.819000,MEDIUM,5.0,1.0,1.0,104.819,2023,Mexico
VER,Red Bull Racing,6.0,0 days 00:01:23.339000,MEDIUM,6.0,1.0,1.0,83.339,2023,Mexico
VER,Red Bull Racing,7.0,0 days 00:01:23.453000,MEDIUM,7.0,1.0,1.0,83.453,2023,Mexico
VER,Red Bull Racing,8.0,0 days 00:01:23.357000,MEDIUM,8.0,1.0,1.0,83.357,2023,Mexico
VER,Red Bull Racing,9.0,0 days 00:01:23.218000,MEDIUM,9.0,1.0,1.0,83.218,2023,Mexico
VER,Red Bull Racing,10.0,0 days 00:01:23.276000,MEDIUM,10.0,1.0,1.0,83.276,2023,Mexico
VER,Red Bull Racing,11.0,0 days 00:01:23.626000,MEDIUM,11.0,1.0,1.0,83.626,2023,Mexico
VER,Red Bull Racing,12.0,0 days 00:01:23.644000,MEDIUM,12.0,1.0,1.0,83.644,2023,Mexico
VER,Red Bull Racing,13.0,0 days 00:01:23.792000,MEDIUM,13.0,1.0,1.0,83.792,2023,Mexico
VER,Red Bull Racing,14.0,0 days 00:01:23.695000,MEDIUM,14.0,1.0,1.0,83.695,2023,Mexico
VER,Red Bull Racing,15.0,0 days 00:01:23.714000,MEDIUM,15.0,1.0,1.0,83.714,2023,Mexico
VER,Red Bull Racing,16.0,0 days 00:01:23.585000,MEDIUM,16.0,1.0,1.0,83.585,2023,Mexico
VER,Red Bull Racing,17.0,0 days 00:01:23.644000,MEDIUM,17.0,1.0,1.0,83.644,2023,Mexico
VER,Red Bull Racing,18.0,0 days 00:01:23.927000,MEDIUM,18.0,1.0,1.0,83.927,2023,Mexico
VER,Red Bull Racing,19.0,0 days 00:01:26.825000,MEDIUM,19.0,1.0,1.0,86.825,2023,Mexico
VER,Red Bull Racing,20.0,0 days 00:01:41.221000,HARD,1.0,2.0,7.0,101.221,2023,Mexico
VER,Red Bull Racing,21.0,0 days 00:01:22.643000,HARD,2.0,2.0,7.0,82.643,2023,Mexico
VER,Red Bull Racing,22.0,0 days 00:01:22.622000,HARD,3.0,2.0,6.0,82.622,2023,Mexico
VER,Red Bull Racing,23.0,0 days 00:01:22.781000,HARD,4.0,2.0,5.0,82.781,2023,Mexico
VER,Red Bull Racing,24.0,0 days 00:01:23.762000,HARD,5.0,2.0,5.0,83.762,2023,Mexico
