Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
VER,Red Bull Racing,1.0,0 days 00:01:59.857000,SOFT,4.0,1.0,1.0,119.857,2023,Brazil
VER,Red Bull Racing,2.0,0 days 00:02:23.356000,SOFT,5.0,2.0,1.0,143.356,2023,Brazil
VER,Red Bull Racing,4.0,0 days 00:02:12.670000,SOFT,5.0,3.0,1.0,132.67,2023,Brazil
VER,Red Bull Racing,5.0,0 days 00:01:15.745000,SOFT,6.0,3.0,1.0,75.745,2023,Brazil
VER,Red Bull Racing,6.0,0 days 00:01:15.547000,SOFT,7.0,3.0,1.0,75.547,2023,Brazil
VER,Red Bull Racing,7.0,0 days 00:01:15.591000,SOFT,8.0,3.0,1.0,75.591,2023,Brazil
VER,Red Bull Racing,8.0,0 days 00:01:15.864000,SOFT,9.0,3.0,1.0,75.864,2023,Brazil
VER,Red Bull Racing,9.0,0 days 00:01:16.169000,SOFT,10.0,3.0,1.0,76.169,2023,Brazil
VER,Red Bull Racing,10.0,0 days 00:01:15.989000,SOFT,11.0,3.0,1.0,75.989,2023,Brazil
VER,Red Bull Racing,11.0,0 days 00:01:16.272000,SOFT,12.0,3.0,1.0,76.272,2023,Brazil
VER,Red Bull Racing,12.0,0 days 00:01:15.879000,SOFT,13.0,3.0,1.0,75.879,2023,Brazil
VER,Red Bull Racing,13.0,0 days 00:01:16.299000,SOFT,14.0,3.0,1.0,76.299,2023,Brazil
VER,Red Bull Racing,14.0,0 days 00:01:16.080000,SOFT,15.0,3.0,1.0,76.08,2023,Brazil
VER,Red Bull Racing,15.0,0 days 00:01:16.408000,SOFT,16.0,3.0,1.0,76.408,2023,Brazil
VER,Red Bull Racing,16.0,0 days 00:01:16.305000,SOFT,17.0,3.0,1.0,76.305,2023,Brazil
VER,Red Bull Racing,17.0,0 days 00:01:16.170000,SOFT,18.0,3.0,1.0,76.17,2023,Brazil
VER,Red Bull Racing,18.0,0 days 00:01:16.341000,SOFT,19.0,3.0,1.0,76.341,2023,Brazil
VER,Red Bull Racing,19.0,0 days 00:01:16.047000,SOFT,20.0,3.0,1.0,76.047,2023,Brazil
VER,Red Bull Racing,20.0,0 days 00:01:15.996000,SOFT,21.0,3.0,1.0,75.996,2023,Brazil
VER,Red Bull Racing,21.0,0 days 00:01:16.207000,SOFT,22.0,3.0,1.0,76.207,2023,Brazil
VER,Red Bull Racing,22.0,0 days 00:01:16.206000,SOFT,23.0,3.0,1.0,76.206,2023,Brazil
VER,Red Bull Racing,23.0,0 days 00:01:16.026000,SOFT,24.0,3.0,1.0,76.026,2023,Brazil
VER,Red Bull Racing,24.0,0 days 00:01:16.397000,SOFT,25.0,3.0,1.0,76.397,2023,Brazil
VER,Red Bull Racing,25.0,0 days 00:01:16.269000,SOFT,26.0,3.0,1.0,76.269,2023,Brazil
VER,Red Bull Racing,26.0,0 days 00:01:16.435000,SOFT,27.0,3.0,1.0,76.435,2023,Brazil
VER,Red Bull Racing,27.0,0 days 00:01:20.264000,SOFT,28.0,3.0,1.0,80.264,2023,Brazil
VER,Red Bull Racing,28.0,0 days 00:01:32.801000,MEDIUM,1.0,4.0,1.0,92.801,2023,Brazil
VER,Red Bull Racing,29.0,0 days 00:01:15.713000,MEDIUM,2.0,4.0,1.0,75.713,2023,Brazil
VER,Red Bull Racing,30.0,0 days 00:01:15.799000,MEDIUM,3.0,4.0,1.0,75.799,2023,Brazil
VER,Red Bull Racing,31.0,0 days 00:01:15.787000,MEDIUM,4.0,4.0,1.0,75.787,2023,Brazil
VER,Red Bull Racing,32.0,0 days 00:01:15.439000,MEDIUM,5.0,4.0,1.0,75.439,2023,Brazil
VER,Red Bull Racing,33.0,0 days 00:01:15.174000,MEDIUM,6.0,4.0,1.0,75.174,2023,Brazil
VER,Red Bull Racing,34.0,0 days 00:01:15.115000,MEDIUM,7.0,4.0,1.0,75.115,2023,Brazil
VER,Red Bull Racing,35.0,0 days 00:01:15.157000,MEDIUM,8.0,4.0,1.0,75.157,2023,Brazil
VER,Red Bull Racing,36.0,0 days 00:01:15.125000,MEDIUM,9.0,4.0,1.0,75.125,2023,Brazil
VER,Red Bull Racing,37.0,0 days 00:01:14.682000,MEDIUM,10.0,4.0,1.0,74.682,2023,Brazil
VER,Red Bull Racing,38.0,0 days 00:01:14.954000,MEDIUM,11.0,4.0,1.0,74.954,2023,Brazil
VER,Red Bull Racing,39.0,0 days 00:01:14.974000,MEDIUM,12.0,4.0,1.0,74.974,2023,Brazil
VER,Red Bull Racing,40.0,0 days 00:01:15.218000,MEDIUM,13.0,4.0,1.0,75.218,2023,Brazil
VER,Red Bull Racing,41.0,0 days 00:01:15.355000,MEDIUM,14.0,4.0,1.0,75.355,2023,Brazil
VER,Red Bull Racing,42.0,0 days 00:01:15.202000,MEDIUM,15.0,4.0,1.0,75.202,2023,Brazil
VER,Red Bull Racing,43.0,0 days 00:01:15.052000,MEDIUM,16.0,4.0,1.0,75.052,2023,Brazil
VER,Red Bull Racing,44.0,0 days 00:01:15.320000,MEDIUM,17.0,4.0,1.0,75.32,2023,Brazil
VER,Red Bull Racing,45.0,0 days 00:01:15.471000,MEDIUM,18.0,4.0,1.0,75.471,2023,Brazil
VER,Red Bull Racing,46.0,0 days 00:01:15.329000,MEDIUM,19.0,4.0,1.0,75.329,2023,Brazil
VER,Red Bull Racing,47.0,0 days 00:01:15.362000,MEDIUM,20.0,4.0,1.0,75.362,2023,Brazil
VER,Red Bull Racing,48.0,0 days 00:01:15.524000,MEDIUM,21.0,4.0,1.0,75.524,2023,Brazil
VER,Red Bull Racing,49.0,0 days 00:01:15.442000,MEDIUM,22.0,4.0,1.0,75.442,2023,Brazil
VER,Red Bull Racing,50.0,0 days 00:01:15.436000,MEDIUM,23.0,4.0,1.0,75.436,2023,Brazil
VER,Red Bull Racing,51.0,0 days 00:01:15.440000,MEDIUM,24.0,4.0,1.0,75.44,2023,Brazil
VER,Red Bull Racing,52.0,0 days 00:01:15.390000,MEDIUM,25.0,4.0,1.0,75.39,2023,Brazil
VER,Red Bull Racing,53.0,0 days 00:01:15.306000,MEDIUM,26.0,4.0,1.0,75.306,2023,Brazil
VER,Red Bull Racing,54.0,0 days 00:01:15.388000,MEDIUM,27.0,4.0,1.0,75.388,2023,Brazil
VER,Red Bull Racing,55.0,0 days 00:01:15.521000,MEDIUM,28.0,4.0,1.0,75.521,2023,Brazil
VER,Red Bull Racing,56.0,0 days 00:01:19.309000,MEDIUM,29.0,4.0,1.0,79.309,2023,Brazil
VER,Red Bull Racing,57.0,0 days 00:01:31.318000,SOFT,1.0,5.0,2.0,91.318,2023,Brazil
VER,Red Bull Racing,58.0,0 days 00:01:14.044000,SOFT,2.0,5.0,2.0,74.044,2023,Brazil
VER,Red Bull Racing,59.0,0 days 00:01:14.089000,SOFT,3.0,5.0,2.0,74.089,2023,Brazil
VER,Red Bull Racing,60.0,0 days 00:01:14.265000,SOFT,4.0,5.0,1.0,74.265,2023,Brazil
VER,Red Bull Racing,61.0,0 days 00:01:14.584000,SOFT,5.0,5.0,1.0,74.584,2023,Brazil
VER,Red Bull Racing,62.0,0 days 00:01:14.512000,SOFT,6.0,5.0,1.0,74.512,2023,Brazil
VER,Red Bull Racing,63.0,0 days 00:01:14.349000,SOFT,7.0,5.0,1.0,74.349,2023,Brazil
VER,Red Bull Racing,64.0,0 days 00:01:14.093000,SOFT,8.0,5.0,1.0,74.093,2023,Brazil
VER,Red Bull Racing,65.0,0 days 00:01:14.016000,SOFT,9.0,5.0,1.0,74.016,2023,Brazil
VER,Red Bull Racing,66.0,0 days 00:01:13.766000,SOFT,10.0,5.0,1.0,73.766,2023,Brazil
VER,Red Bull Racing,67.0,0 days 00:01:13.530000,SOFT,11.0,5.0,1.0,73.53,2023,Brazil
VER,Red Bull Racing,68.0,0 days 00:01:13.422000,SOFT,12.0,5.0,1.0,73.422,2023,Brazil
VER,Red Bull Racing,69.0,0 days 00:01:14.059000,SOFT,13.0,5.0,1.0,74.059,2023,Brazil
VER,Red Bull Racing,70.0,0 days 00:01:13.568000,SOFT,14.0,5.0,1.0,73.568,2023,Brazil
VER,Red Bull Racing,71.0,0 days 00:01:13.935000,SOFT,15.0,5.0,1.0,73.935,2023,Brazil
NOR,McLaren,1.0,0 days 00:02:01.881000,SOFT,4.0,1.0,2.0,121.881,2023,Brazil
NOR,McLaren,2.0,0 days 00:02:22.520000,SOFT,5.0,2.0,2.0,142.52,2023,Brazil
NOR,McLaren,4.0,0 days 00:02:10.857000,SOFT,2.0,3.0,2.0,130.857,2023,Brazil
NOR,McLaren,5.0,0 days 00:01:16.231000,SOFT,3.0,3.0,2.0,76.231,2023,Brazil
NOR,McLaren,6.0,0 days 00:01:14.940000,SOFT,4.0,3.0,2.0,74.94,2023,Brazil
NOR,McLaren,7.0,0 days 00:01:15.428000,SOFT,5.0,3.0,2.0,75.428,2023,Brazil
NOR,McLaren,8.0,0 days 00:01:16.737000,SOFT,6.0,3.0,2.0,76.737,2023,Brazil
NOR,McLaren,9.0,0 days 00:01:16.576000,SOFT,7.0,3.0,2.0,76.576,2023,Brazil
NOR,McLaren,10.0,0 days 00:01:16.671000,SOFT,8.0,3.0,2.0,76.671,2023,Brazil
NOR,McLaren,11.0,0 days 00:01:16.043000,SOFT,9.0,3.0,2.0,76.043,2023,Brazil
NOR,McLaren,12.0,0 days 00:01:16.015000,SOFT,10.0,3.0,2.0,76.015,2023,Brazil
NOR,McLaren,13.0,0 days 00:01:16.365000,SOFT,11.0,3.0,2.0,76.365,2023,Brazil
NOR,McLaren,14.0,0 days 00:01:16.270000,SOFT,12.0,3.0,2.0,76.27,2023,Brazil
NOR,McLaren,15.0,0 days 00:01:16.174000,SOFT,13.0,3.0,2.0,76.174,2023,Brazil
NOR,McLaren,16.0,0 days 00:01:16.504000,SOFT,14.0,3.0,2.0,76.504,2023,Brazil
NOR,McLaren,17.0,0 days 00:01:16.515000,SOFT,15.0,3.0,2.0,76.515,2023,Brazil
NOR,McLaren,18.0,0 days 00:01:16.267000,SOFT,16.0,3.0,2.0,76.267,2023,Brazil
NOR,McLaren,19.0,0 days 00:01:16.058000,SOFT,17.0,3.0,2.0,76.058,2023,Brazil
