Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
VER,Red Bull Racing,1.0,0 days 00:01:55.659000,SOFT,1.0,1.0,4.0,115.659,2023,Belgium
VER,Red Bull Racing,2.0,0 days 00:01:53.103000,SOFT,2.0,1.0,4.0,113.103,2023,Belgium
VER,Red Bull Racing,3.0,0 days 00:01:52.277000,SOFT,3.0,1.0,4.0,112.277,2023,Belgium
VER,Red Bull Racing,4.0,0 days 00:01:52.789000,SOFT,4.0,1.0,4.0,112.789,2023,Belgium
VER,Red Bull Racing,5.0,0 days 00:01:52.602000,SOFT,5.0,1.0,4.0,112.602,2023,Belgium
VER,Red Bull Racing,6.0,0 days 00:01:52.130000,SOFT,6.0,1.0,3.0,112.13,2023,Belgium
VER,Red Bull Racing,7.0,0 days 00:01:52.415000,SOFT,7.0,1.0,3.0,112.415,2023,Belgium
VER,Red Bull Racing,8.0,0 days 00:01:52.472000,SOFT,8.0,1.0,3.0,112.472,2023,Belgium
VER,Red Bull Racing,9.0,0 days 00:01:51.880000,SOFT,9.0,1.0,2.0,111.88,2023,Belgium
VER,Red Bull Racing,10.0,0 days 00:01:52.455000,SOFT,10.0,1.0,2.0,112.455,2023,Belgium
VER,Red Bull Racing,11.0,0 days 00:01:52.613000,SOFT,11.0,1.0,2.0,112.613,2023,Belgium
VER,Red Bull Racing,12.0,0 days 00:01:52.714000,SOFT,12.0,1.0,2.0,112.714,2023,Belgium
VER,Red Bull Racing,13.0,0 days 00:01:52.962000,SOFT,13.0,1.0,1.0,112.962,2023,Belgium
VER,Red Bull Racing,14.0,0 days 00:01:57.166000,SOFT,14.0,1.0,1.0,117.166,2023,Belgium
VER,Red Bull Racing,15.0,0 days 00:02:03.986000,MEDIUM,1.0,2.0,2.0,123.986,2023,Belgium
VER,Red Bull Racing,16.0,0 days 00:01:50.696000,MEDIUM,2.0,2.0,2.0,110.696,2023,Belgium
VER,Red Bull Racing,17.0,0 days 00:01:50.108000,MEDIUM,3.0,2.0,1.0,110.108,2023,Belgium
VER,Red Bull Racing,18.0,0 days 00:01:51.637000,MEDIUM,4.0,2.0,1.0,111.637,2023,Belgium
VER,Red Bull Racing,19.0,0 days 00:01:51.956000,MEDIUM,5.0,2.0,1.0,111.956,2023,Belgium
VER,Red Bull Racing,20.0,0 days 00:01:55.733000,MEDIUM,6.0,2.0,1.0,115.733,2023,Belgium
VER,Red Bull Racing,21.0,0 days 00:01:54.915000,MEDIUM,7.0,2.0,1.0,114.915,2023,Belgium
VER,Red Bull Racing,22.0,0 days 00:01:55.325000,MEDIUM,8.0,2.0,1.0,115.325,2023,Belgium
VER,Red Bull Racing,23.0,0 days 00:01:52.905000,MEDIUM,9.0,2.0,1.0,112.905,2023,Belgium
VER,Red Bull Racing,24.0,0 days 00:01:50.996000,MEDIUM,10.0,2.0,1.0,110.996,2023,Belgium
VER,Red Bull Racing,25.0,0 days 00:01:51.106000,MEDIUM,11.0,2.0,1.0,111.106,2023,Belgium
VER,Red Bull Racing,26.0,0 days 00:01:51.377000,MEDIUM,12.0,2.0,1.0,111.377,2023,Belgium
VER,Red Bull Racing,27.0,0 days 00:01:51.472000,MEDIUM,13.0,2.0,1.0,111.472,2023,Belgium
VER,Red Bull Racing,28.0,0 days 00:01:51.410000,MEDIUM,14.0,2.0,1.0,111.41,2023,Belgium
VER,Red Bull Racing,29.0,0 days 00:01:51.595000,MEDIUM,15.0,2.0,1.0,111.595,2023,Belgium
VER,Red Bull Racing,30.0,0 days 00:01:55.882000,MEDIUM,16.0,2.0,1.0,115.882,2023,Belgium
VER,Red Bull Racing,31.0,0 days 00:02:03.585000,SOFT,1.0,3.0,1.0,123.585,2023,Belgium
VER,Red Bull Racing,32.0,0 days 00:01:48.922000,SOFT,2.0,3.0,1.0,108.922,2023,Belgium
VER,Red Bull Racing,33.0,0 days 00:01:50.586000,SOFT,3.0,3.0,1.0,110.586,2023,Belgium
VER,Red Bull Racing,34.0,0 days 00:01:50.792000,SOFT,4.0,3.0,1.0,110.792,2023,Belgium
VER,Red Bull Racing,35.0,0 days 00:01:50.408000,SOFT,5.0,3.0,1.0,110.408,2023,Belgium
VER,Red Bull Racing,36.0,0 days 00:01:50.362000,SOFT,6.0,3.0,1.0,110.362,2023,Belgium
VER,Red Bull Racing,37.0,0 days 00:01:50.317000,SOFT,7.0,3.0,1.0,110.317,2023,Belgium
VER,Red Bull Racing,38.0,0 days 00:01:50.147000,SOFT,8.0,3.0,1.0,110.147,2023,Belgium
VER,Red Bull Racing,39.0,0 days 00:01:50.113000,SOFT,9.0,3.0,1.0,110.113,2023,Belgium
VER,Red Bull Racing,40.0,0 days 00:01:50.067000,SOFT,10.0,3.0,1.0,110.067,2023,Belgium
VER,Red Bull Racing,41.0,0 days 00:01:49.954000,SOFT,11.0,3.0,1.0,109.954,2023,Belgium
VER,Red Bull Racing,42.0,0 days 00:01:50.187000,SOFT,12.0,3.0,1.0,110.187,2023,Belgium
VER,Red Bull Racing,43.0,0 days 00:01:50.095000,SOFT,13.0,3.0,1.0,110.095,2023,Belgium
VER,Red Bull Racing,44.0,0 days 00:01:50.579000,SOFT,14.0,3.0,1.0,110.579,2023,Belgium
PER,Red Bull Racing,1.0,0 days 00:01:53.295000,SOFT,1.0,1.0,1.0,113.295,2023,Belgium
PER,Red Bull Racing,2.0,0 days 00:01:52.166000,SOFT,2.0,1.0,1.0,112.166,2023,Belgium
PER,Red Bull Racing,3.0,0 days 00:01:52.153000,SOFT,3.0,1.0,1.0,112.153,2023,Belgium
PER,Red Bull Racing,4.0,0 days 00:01:52.336000,SOFT,4.0,1.0,1.0,112.336,2023,Belgium
PER,Red Bull Racing,5.0,0 days 00:01:52.572000,SOFT,5.0,1.0,1.0,112.572,2023,Belgium
PER,Red Bull Racing,6.0,0 days 00:01:52.466000,SOFT,6.0,1.0,1.0,112.466,2023,Belgium
PER,Red Bull Racing,7.0,0 days 00:01:52.520000,SOFT,7.0,1.0,1.0,112.52,2023,Belgium
PER,Red Bull Racing,8.0,0 days 00:01:52.305000,SOFT,8.0,1.0,1.0,112.305,2023,Belgium
PER,Red Bull Racing,9.0,0 days 00:01:52.465000,SOFT,9.0,1.0,1.0,112.465,2023,Belgium
PER,Red Bull Racing,10.0,0 days 00:01:52.720000,SOFT,10.0,1.0,1.0,112.72,2023,Belgium
PER,Red Bull Racing,11.0,0 days 00:01:52.644000,SOFT,11.0,1.0,1.0,112.644,2023,Belgium
PER,Red Bull Racing,12.0,0 days 00:01:52.973000,SOFT,12.0,1.0,1.0,112.973,2023,Belgium
