Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
VER,Red Bull Racing,1.0,0 days 00:01:45.222000,MEDIUM,1.0,1.0,13.0,105.222,2023,Saudi Arabia
VER,Red Bull Racing,2.0,0 days 00:01:37.680000,MEDIUM,2.0,1.0,13.0,97.68,2023,Saudi Arabia
VER,Red Bull Racing,3.0,0 days 00:01:36.526000,MEDIUM,3.0,1.0,13.0,96.526,2023,Saudi Arabia
VER,Red Bull Racing,4.0,0 days 00:01:36.503000,MEDIUM,4.0,1.0,12.0,96.503,2023,Saudi Arabia
VER,Red Bull Racing,5.0,0 days 00:01:35.359000,MEDIUM,5.0,1.0,11.0,95.359,2023,Saudi Arabia
VER,Red Bull Racing,6.0,0 days 00:01:35.840000,MEDIUM,6.0,1.0,11.0,95.84,2023,Saudi Arabia
VER,Red Bull Racing,7.0,0 days 00:01:35.687000,MEDIUM,7.0,1.0,11.0,95.687,2023,Saudi Arabia
VER,Red Bull Racing,8.0,0 days 00:01:35.129000,MEDIUM,8.0,1.0,10.0,95.129,2023,Saudi Arabia
VER,Red Bull Racing,9.0,0 days 00:01:35.561000,MEDIUM,9.0,1.0,9.0,95.561,2023,Saudi Arabia
VER,Red Bull Racing,10.0,0 days 00:01:35.443000,MEDIUM,10.0,1.0,9.0,95.443,2023,Saudi Arabia
VER,Red Bull Racing,11.0,0 days 00:01:35.306000,MEDIUM,11.0,1.0,9.0,95.306,2023,Saudi Arabia
VER,Red Bull Racing,12.0,0 days 00:01:34.848000,MEDIUM,12.0,1.0,8.0,94.848,2023,Saudi Arabia
VER,Red Bull Racing,13.0,0 days 00:01:35.183000,MEDIUM,13.0,1.0,8.0,95.183,2023,Saudi Arabia
VER,Red Bull Racing,14.0,0 days 00:01:34.200000,MEDIUM,14.0,1.0,6.0,94.2,2023,Saudi Arabia
VER,Red Bull Racing,15.0,0 days 00:01:34.499000,MEDIUM,15.0,1.0,6.0,94.499,2023,Saudi Arabia
VER,Red Bull Racing,16.0,0 days 00:01:34.443000,MEDIUM,16.0,1.0,4.0,94.443,2023,Saudi Arabia
VER,Red Bull Racing,17.0,0 days 00:01:33.790000,MEDIUM,17.0,1.0,4.0,93.79,2023,Saudi Arabia
VER,Red Bull Racing,18.0,0 days 00:02:14.348000,MEDIUM,18.0,1.0,4.0,134.348,2023,Saudi Arabia
VER,Red Bull Racing,21.0,0 days 00:01:36.946000,HARD,3.0,2.0,4.0,96.946,2023,Saudi Arabia
VER,Red Bull Racing,22.0,0 days 00:01:34.973000,HARD,4.0,2.0,4.0,94.973,2023,Saudi Arabia
VER,Red Bull Racing,23.0,0 days 00:01:34.115000,HARD,5.0,2.0,3.0,94.115,2023,Saudi Arabia
VER,Red Bull Racing,24.0,0 days 00:01:34.146000,HARD,6.0,2.0,3.0,94.146,2023,Saudi Arabia
VER,Red Bull Racing,25.0,0 days 00:01:32.933000,HARD,7.0,2.0,2.0,92.933,2023,Saudi Arabia
VER,Red Bull Racing,26.0,0 days 00:01:32.940000,HARD,8.0,2.0,2.0,92.94,2023,Saudi Arabia
VER,Red Bull Racing,27.0,0 days 00:01:32.838000,HARD,9.0,2.0,2.0,92.838,2023,Saudi Arabia
VER,Red Bull Racing,28.0,0 days 00:01:32.869000,HARD,10.0,2.0,2.0,92.869,2023,Saudi Arabia
VER,Red Bull Racing,29.0,0 days 00:01:32.670000,HARD,11.0,2.0,2.0,92.67,2023,Saudi Arabia
VER,Red Bull Racing,30.0,0 days 00:01:32.877000,HARD,12.0,2.0,2.0,92.877,2023,Saudi Arabia
VER,Red Bull Racing,31.0,0 days 00:01:32.382000,HARD,13.0,2.0,2.0,92.382,2023,Saudi Arabia
VER,Red Bull Racing,32.0,0 days 00:01:32.400000,HARD,14.0,2.0,2.0,92.4,2023,Saudi Arabia
VER,Red Bull Racing,33.0,0 days 00:01:32.387000,HARD,15.0,2.0,2.0,92.387,2023,Saudi Arabia
VER,Red Bull Racing,34.0,0 days 00:01:32.341000,HARD,16.0,2.0,2.0,92.341,2023,Saudi Arabia
VER,Red Bull Racing,35.0,0 days 00:01:32.249000,HARD,17.0,2.0,2.0,92.249,2023,Saudi Arabia
VER,Red Bull Racing,36.0,0 days 00:01:32.384000,HARD,18.0,2.0,2.0,92.384,2023,Saudi Arabia
VER,Red Bull Racing,37.0,0 days 00:01:32.496000,HARD,19.0,2.0,2.0,92.496,2023,Saudi Arabia
VER,Red Bull Racing,38.0,0 days 00:01:33.123000,HARD,20.0,2.0,2.0,93.123,2023,Saudi Arabia
VER,Red Bull Racing,39.0,0 days 00:01:32.432000,HARD,21.0,2.0,2.0,92.432,2023,Saudi Arabia
VER,Red Bull Racing,40.0,0 days 00:01:32.606000,HARD,22.0,2.0,2.0,92.606,2023,Saudi Arabia
VER,Red Bull Racing,41.0,0 days 00:01:32.638000,HARD,23.0,2.0,2.0,92.638,2023,Saudi Arabia
VER,Red Bull Racing,42.0,0 days 00:01:32.274000,HARD,24.0,2.0,2.0,92.274,2023,Saudi Arabia
VER,Red Bull Racing,43.0,0 days 00:01:32.343000,HARD,25.0,2.0,2.0,92.343,2023,Saudi Arabia
VER,Red Bull Racing,44.0,0 days 00:01:32.848000,HARD,26.0,2.0,2.0,92.848,2023,Saudi Arabia
VER,Red Bull Racing,45.0,0 days 00:01:32.968000,HARD,27.0,2.0,2.0,92.968,2023,Saudi Arabia
VER,Red Bull Racing,46.0,0 days 00:01:33.148000,HARD,28.0,2.0,2.0,93.148,2023,Saudi Arabia
VER,Red Bull Racing,47.0,0 days 00:01:33.238000,HARD,29.0,2.0,2.0,93.238,2023,Saudi Arabia
VER,Red Bull Racing,48.0,0 days 00:01:33.607000,HARD,30.0,2.0,2.0,93.607,2023,Saudi Arabia
VER,Red Bull Racing,49.0,0 days 00:01:33.835000,HARD,31.0,2.0,2.0,93.835,2023,Saudi Arabia
