Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
VER,Red Bull Racing,1.0,0 days 00:01:41.571000,MEDIUM,1.0,1.0,3.0,101.571,2023,Australia
VER,Red Bull Racing,2.0,0 days 00:02:12.105000,MEDIUM,2.0,1.0,3.0,132.105,2023,Australia
VER,Red Bull Racing,3.0,0 days 00:02:10.657000,MEDIUM,3.0,1.0,3.0,130.657,2023,Australia
VER,Red Bull Racing,4.0,0 days 00:01:23.391000,MEDIUM,4.0,1.0,3.0,83.391,2023,Australia
VER,Red Bull Racing,5.0,0 days 00:01:23.104000,MEDIUM,5.0,1.0,3.0,83.104,2023,Australia
VER,Red Bull Racing,6.0,0 days 00:01:22.843000,MEDIUM,6.0,1.0,3.0,82.843,2023,Australia
VER,Red Bull Racing,7.0,0 days 00:01:35.070000,MEDIUM,7.0,1.0,2.0,95.07,2023,Australia
VER,Red Bull Racing,10.0,0 days 00:01:27.827000,HARD,2.0,2.0,2.0,87.827,2023,Australia
VER,Red Bull Racing,11.0,0 days 00:01:23.460000,HARD,3.0,2.0,2.0,83.46,2023,Australia
VER,Red Bull Racing,12.0,0 days 00:01:21.994000,HARD,4.0,2.0,1.0,81.994,2023,Australia
VER,Red Bull Racing,13.0,0 days 00:01:23.286000,HARD,5.0,2.0,1.0,83.286,2023,Australia
VER,Red Bull Racing,14.0,0 days 00:01:22.869000,HARD,6.0,2.0,1.0,82.869,2023,Australia
VER,Red Bull Racing,15.0,0 days 00:01:22.817000,HARD,7.0,2.0,1.0,82.817,2023,Australia
VER,Red Bull Racing,16.0,0 days 00:01:22.599000,HARD,8.0,2.0,1.0,82.599,2023,Australia
VER,Red Bull Racing,17.0,0 days 00:01:22.595000,HARD,9.0,2.0,1.0,82.595,2023,Australia
VER,Red Bull Racing,18.0,0 days 00:01:40.315000,HARD,10.0,2.0,1.0,100.315,2023,Australia
VER,Red Bull Racing,19.0,0 days 00:01:43.750000,HARD,11.0,2.0,1.0,103.75,2023,Australia
VER,Red Bull Racing,20.0,0 days 00:01:22.389000,HARD,12.0,2.0,1.0,82.389,2023,Australia
VER,Red Bull Racing,21.0,0 days 00:01:22.110000,HARD,13.0,2.0,1.0,82.11,2023,Australia
VER,Red Bull Racing,22.0,0 days 00:01:22.269000,HARD,14.0,2.0,1.0,82.269,2023,Australia
VER,Red Bull Racing,23.0,0 days 00:01:22.193000,HARD,15.0,2.0,1.0,82.193,2023,Australia
VER,Red Bull Racing,24.0,0 days 00:01:21.843000,HARD,16.0,2.0,1.0,81.843,2023,Australia
VER,Red Bull Racing,25.0,0 days 00:01:22.104000,HARD,17.0,2.0,1.0,82.104,2023,Australia
VER,Red Bull Racing,26.0,0 days 00:01:21.972000,HARD,18.0,2.0,1.0,81.972,2023,Australia
VER,Red Bull Racing,27.0,0 days 00:01:21.924000,HARD,19.0,2.0,1.0,81.924,2023,Australia
VER,Red Bull Racing,28.0,0 days 00:01:21.926000,HARD,20.0,2.0,1.0,81.926,2023,Australia
VER,Red Bull Racing,29.0,0 days 00:01:21.772000,HARD,21.0,2.0,1.0,81.772,2023,Australia
VER,Red Bull Racing,30.0,0 days 00:01:22.002000,HARD,22.0,2.0,1.0,82.002,2023,Australia
VER,Red Bull Racing,31.0,0 days 00:01:22.024000,HARD,23.0,2.0,1.0,82.024,2023,Australia
VER,Red Bull Racing,32.0,0 days 00:01:22.012000,HARD,24.0,2.0,1.0,82.012,2023,Australia
VER,Red Bull Racing,33.0,0 days 00:01:21.819000,HARD,25.0,2.0,1.0,81.819,2023,Australia
VER,Red Bull Racing,34.0,0 days 00:01:21.894000,HARD,26.0,2.0,1.0,81.894,2023,Australia
VER,Red Bull Racing,35.0,0 days 00:01:21.681000,HARD,27.0,2.0,1.0,81.681,2023,Australia
VER,Red Bull Racing,36.0,0 days 00:01:21.732000,HARD,28.0,2.0,1.0,81.732,2023,Australia
VER,Red Bull Racing,37.0,0 days 00:01:21.403000,HARD,29.0,2.0,1.0,81.403,2023,Australia
VER,Red Bull Racing,38.0,0 days 00:01:21.319000,HARD,30.0,2.0,1.0,81.319,2023,Australia
