Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,LapTimeSeconds,Season,GrandPrix
LEC,Ferrari,1.0,0 days 00:01:28.179000,MEDIUM,1.0,1.0,2.0,88.179,2024,Italy
LEC,Ferrari,2.0,0 days 00:01:25.396000,MEDIUM,2.0,1.0,2.0,85.396,2024,Italy
LEC,Ferrari,3.0,0 days 00:01:25.179000,MEDIUM,3.0,1.0,2.0,85.179,2024,Italy
LEC,Ferrari,4.0,0 days 00:01:24.810000,MEDIUM,4.0,1.0,2.0,84.81,2024,Italy
LEC,Ferrari,5.0,0 days 00:01:24.603000,MEDIUM,5.0,1.0,2.0,84.603,2024,Italy
LEC,Ferrari,6.0,0 days 00:01:24.663000,MEDIUM,6.0,1.0,2.0,84.663,2024,Italy
LEC,Ferrari,7.0,0 days 00:01:24.434000,MEDIUM,7.0,1.0,2.0,84.434,2024,Italy
LEC,Ferrari,8.0,0 days 00:01:24.569000,MEDIUM,8.0,1.0,2.0,84.569,2024,Italy
LEC,Ferrari,9.0,0 days 00:01:24.362000,MEDIUM,9.0,1.0,2.0,84.362,2024,Italy
LEC,Ferrari,10.0,0 days 00:01:24.432000,MEDIUM,10.0,1.0,2.0,84.432,2024,Italy
LEC,Ferrari,11.0,0 days 00:01:24.846000,MEDIUM,11.0,1.0,2.0,84.846,2024,Italy
LEC,Ferrari,12.0,0 days 00:01:24.916000,MEDIUM,12.0,1.0,2.0,84.916,2024,Italy
LEC,Ferrari,13.0,0 days 00:01:25.529000,MEDIUM,13.0,1.0,2.0,85.529,2024,Italy
LEC,Ferrari,14.0,0 days 00:01:25.606000,MEDIUM,14.0,1.0,2.0,85.606,2024,Italy
LEC,Ferrari,15.0,0 days 00:01:30.192000,MEDIUM,15.0,1.0,3.0,90.192,2024,Italy
LEC,Ferrari,16.0,0 days 00:01:44.888000,HARD,1.0,2.0,7.0,104.888,2024,Italy
LEC,Ferrari,17.0,0 days 00:01:24.270000,HARD,2.0,2.0,6.0,84.27,2024,Italy
LEC,Ferrari,18.0,0 days 00:01:23.875000,HARD,3.0,2.0,6.0,83.875,2024,Italy
LEC,Ferrari,19.0,0 days 00:01:24.203000,HARD,4.0,2.0,6.0,84.203,2024,Italy
LEC,Ferrari,20.0,0 days 00:01:23.826000,HARD,5.0,2.0,5.0,83.826,2024,Italy
LEC,Ferrari,21.0,0 days 00:01:23.880000,HARD,6.0,2.0,5.0,83.88,2024,Italy
LEC,Ferrari,22.0,0 days 00:01:23.768000,HARD,7.0,2.0,5.0,83.768,2024,Italy
LEC,Ferrari,23.0,0 days 00:01:23.864000,HARD,8.0,2.0,3.0,83.864,2024,Italy
LEC,Ferrari,24.0,0 days 00:01:23.640000,HARD,9.0,2.0,3.0,83.64,2024,Italy
LEC,Ferrari,25.0,0 days 00:01:23.590000,HARD,10.0,2.0,3.0,83.59,2024,Italy
LEC,Ferrari,26.0,0 days 00:01:23.321000,HARD,11.0,2.0,3.0,83.321,2024,Italy
LEC,Ferrari,27.0,0 days 00:01:23.534000,HARD,12.0,2.0,3.0,83.534,2024,Italy
LEC,Ferrari,28.0,0 days 00:01:23.284000,HARD,13.0,2.0,3.0,83.284,2024,Italy
LEC,Ferrari,29.0,0 days 00:01:23.229000,HARD,14.0,2.0,3.0,83.229,2024,Italy
LEC,Ferrari,30.0,0 days 00:01:23.359000,HARD,15.0,2.0,3.0,83.359,2024,Italy
LEC,Ferrari,31.0,0 days 00:01:23.972000,HARD,16.0,2.0,3.0,83.972,2024,Italy
LEC,Ferrari,32.0,0 days 00:01:23.274000,HARD,17.0,2.0,2.0,83.274,2024,Italy
LEC,Ferrari,33.0,0 days 00:01:23.226000,HARD,18.0,2.0,2.0,83.226,2024,Italy
LEC,Ferrari,34.0,0 days 00:01:23.430000,HARD,19.0,2.0,2.0,83.43,2024,Italy
LEC,Ferrari,35.0,0 days 00:01:23.681000,HARD,20.0,2.0,2.0,83.681,2024,Italy
LEC,Ferrari,36.0,0 days 00:01:23.714000,HARD,21.0,2.0,2.0,83.714,2024,Italy
LEC,Ferrari,37.0,0 days 00:01:23.550000,HARD,22.0,2.0,2.0,83.55,2024,Italy
LEC,Ferrari,38.0,0 days 00:01:23.624000,HARD,23.0,2.0,2.0,83.624,2024,Italy
LEC,Ferrari,39.0,0 days 00:01:23.718000,HARD,24.0,2.0,1.0,83.718,2024,Italy
LEC,Ferrari,40.0,0 days 00:01:23.690000,HARD,25.0,2.0,1.0,83.69,2024,Italy
LEC,Ferrari,41.0,0 days 00:01:23.611000,HARD,26.0,2.0,1.0,83.611,2024,Italy
LEC,Ferrari,42.0,0 days 00:01:23.670000,HARD,27.0,2.0,1.0,83.67,2024,Italy
LEC,Ferrari,43.0,0 days 00:01:23.867000,HARD,28.0,2.0,1.0,83.867,2024,Italy
LEC,Ferrari,44.0,0 days 00:01:23.430000,HARD,29.0,2.0,1.0,83.43,2024,Italy
LEC,Ferrari,45.0,0 days 00:01:23.731000,HARD,30.0,2.0,1.0,83.731,2024,Italy
LEC,Ferrari,46.0,0 days 00:01:23.597000,HARD,31.0,2.0,1.0,83.597,2024,Italy
LEC,Ferrari,47.0,0 days 00:01:23.676000,HARD,32.0,2.0,1.0,83.676,2024,Italy
LEC,Ferrari,48.0,0 days 00:01:23.518000,HARD,33.0,2.0,1.0,83.518,2024,Italy
LEC,Ferrari,49.0,0 days 00:01:23.467000,HARD,34.0,2.0,1.0,83.467,2024,Italy
LEC,Ferrari,50.0,0 days 00:01:23.461000,HARD,35.0,2.0,1.0,83.461,2024,Italy
LEC,Ferrari,51.0,0 days 00:01:23.555000,HARD,36.0,2.0,1.0,83.555,2024,Italy
LEC,Ferrari,52.0,0 days 00:01:23.750000,HARD,37.0,2.0,1.0,83.75,2024,Italy
LEC,Ferrari,53.0,0 days 00:01:23.268000,HARD,38.0,2.0,1.0,83.268,2024,Italy
PIA,McLaren,1.0,0 days 00:01:27.623000,MEDIUM,1.0,1.0,1.0,87.623,2024,Italy
PIA,McLaren,2.0,0 days 00:01:25.116000,MEDIUM,2.0,1.0,1.0,85.116,2024,Italy
PIA,McLaren,3.0,0 days 00:01:25.261000,MEDIUM,3.0,1.0,1.0,85.261,2024,Italy
PIA,McLaren,4.0,0 days 00:01:24.695000,MEDIUM,4.0,1.0,1.0,84.695,2024,Italy
PIA,McLaren,5.0,0 days 00:01:24.660000,MEDIUM,5.0,1.0,1.0,84.66,2024,Italy
PIA,McLaren,6.0,0 days 00:01:24.603000,MEDIUM,6.0,1.0,1.0,84.603,2024,Italy
PIA,McLaren,7.0,0 days 00:01:24.418000,MEDIUM,7.0,1.0,1.0,84.418,2024,Italy
PIA,McLaren,8.0,0 days 00:01:24.570000,MEDIUM,8.0,1.0,1.0,84.57,2024,Italy
PIA,McLaren,9.0,0 days 00:01:24.375000,MEDIUM,9.0,1.0,1.0,84.375,2024,Italy
PIA,McLaren,10.0,0 days 00:01:24.077000,MEDIUM,10.0,1.0,1.0,84.077,2024,Italy
PIA,McLaren,11.0,0 days 00:01:24.247000,MEDIUM,11.0,1.0,1.0,84.247,2024,Italy
PIA,McLaren,12.0,0 days 00:01:24.748000,MEDIUM,12.0,1.0,1.0,84.748,2024,Italy
PIA,McLaren,13.0,0 days 00:01:24.670000,MEDIUM,13.0,1.0,1.0,84.67,2024,Italy
PIA,McLaren,14.0,0 days 00:01:25.048000,MEDIUM,14.0,1.0,1.0,85.048,2024,Italy
PIA,McLaren,15.0,0 days 00:01:25.166000,MEDIUM,15.0,1.0,1.0,85.166,2024,Italy
PIA,McLaren,16.0,0 days 00:01:29.939000,MEDIUM,16.0,1.0,1.0,89.939,2024,Italy
PIA,McLaren,17.0,0 days 00:01:44.250000,HARD,1.0,2.0,4.0,104.25,2024,Italy
PIA,McLaren,18.0,0 days 00:01:24.028000,HARD,2.0,2.0,4.0,84.028,2024,Italy
PIA,McLaren,19.0,0 days 00:01:24.602000,HARD,3.0,2.0,4.0,84.602,2024,Italy
PIA,McLaren,20.0,0 days 00:01:23.986000,HARD,4.0,2.0,3.0,83.986,2024,Italy
PIA,McLaren,21.0,0 days 00:01:23.903000,HARD,5.0,2.0,3.0,83.903,2024,Italy
PIA,McLaren,22.0,0 days 00:01:23.647000,HARD,6.0,2.0,3.0,83.647,2024,Italy
PIA,McLaren,23.0,0 days 00:01:23.660000,HARD,7.0,2.0,1.0,83.66,2024,Italy
PIA,McLaren,24.0,0 days 00:01:23.315000,HARD,8.0,2.0,1.0,83.315,2024,Italy
PIA,McLaren,25.0,0 days 00:01:23.230000,HARD,9.0,2.0,1.0,83.23,2024,Italy
PIA,McLaren,26.0,0 days 00:01:23.133000,HARD,10.0,2.0,1.0,83.133,2024,Italy
PIA,McLaren,27.0,0 days 00:01:23.088000,HARD,11.0,2.0,1.0,83.088,2024,Italy
PIA,McLaren,28.0,0 days 00:01:23.168000,HARD,12.0,2.0,1.0,83.168,2024,Italy
PIA,McLaren,29.0,0 days 00:01:23.066000,HARD,13.0,2.0,1.0,83.066,2024,Italy
PIA,McLaren,30.0,0 days 00:01:22.968000,HARD,14.0,2.0,1.0,82.968,2024,Italy
PIA,McLaren,31.0,0 days 00:01:23.221000,HARD,15.0,2.0,1.0,83.221,2024,Italy
PIA,McLaren,32.0,0 days 00:01:23.480000,HARD,16.0,2.0,1.0,83.48,2024,Italy
PIA,McLaren,33.0,0 days 00:01:23.148000,HARD,17.0,2.0,1.0,83.148,2024,Italy
PIA,McLaren,34.0,0 days 00:01:23.456000,HARD,18.0,2.0,1.0,83.456,2024,Italy
PIA,McLaren,35.0,0 days 00:01:23.409000,HARD,19.0,2.0,1.0,83.409,2024,Italy
